min,mean,max,ff,opt,max_iterations,pop_size,select_perc,crossover_type,mutation_prob
-3.7629507105051645,5.408131900837487,5.408131900837486,Plateau3D,genetic,50,10,0.1,fitnessmean,0.3
-1.3186062451462175,-0.0008902233433283735,-0.0008902233433283739,SquaredError2D,genetic,50,10,0.1,fitnessmean,0.3
1.6937805731784674,1.9994119824881735,1.9994119824881742,Trimodal2D,genetic,50,10,0.1,fitnessmean,0.3
-6.859812338797449,3.955985863486504,3.9564038115184617,Plateau3D,genetic,50,10,0.1,randomweight,0.3
-1.6203930326380398,-2.923217044875715e-05,-9.72385100681179e-137,SquaredError2D,genetic,50,10,0.1,randomweight,0.3
1.8741298164756754,1.99995489685596,1.999999886629814,Trimodal2D,genetic,50,10,0.1,randomweight,0.3
4.574473645299657,11.448371031922225,11.448371031922752,Plateau3D,genetic,50,10,0.5,onepoint,0.01
-1.2980541987178098,-0.019410568207341574,-0.01941056820734157,SquaredError2D,genetic,50,10,0.5,onepoint,0.01
1.4629496602850836,1.957136067104754,1.9571360671047535,Trimodal2D,genetic,50,10,0.5,onepoint,0.01
-1.1621399616337929,4.868422336846188,4.868422336846374,Plateau3D,genetic,50,10,0.5,twopoint,0.01
-0.0057184574110637435,-0.0031624295205754317,-0.0031624295205754313,SquaredError2D,genetic,50,10,0.5,twopoint,0.01
0.6807835713578192,1.997560070891519,1.9975600708915187,Trimodal2D,genetic,50,10,0.5,twopoint,0.01
1.8459331146928313,5.425982040370223,5.425982040371299,Plateau3D,genetic,50,10,0.5,threepoint,0.01
-0.22645788200939232,-0.00036098884080863926,-0.0003609888408086392,SquaredError2D,genetic,50,10,0.5,threepoint,0.01
1.818186005791282,1.9957913844387203,1.9957913844387198,Trimodal2D,genetic,50,10,0.5,threepoint,0.01
-3.1623085680737977,8.448368978953997,8.448368978953996,Plateau3D,genetic,50,10,0.5,mean,0.01
-0.007383329068694732,-5.910648280024882e-07,-2.998242853539938e-10,SquaredError2D,genetic,50,10,0.5,mean,0.01
1.8780046217887967,1.9993942878669906,1.999440238622116,Trimodal2D,genetic,50,10,0.5,mean,0.01
4.46744957553773,4.8739267375502555,4.895547863189221,Plateau3D,genetic,50,10,0.5,fitnessmean,0.01
-2.5840820646125557,-1.7417834639657497e-06,-2.553561593361251e-178,SquaredError2D,genetic,50,10,0.5,fitnessmean,0.01
1.840962637434811,1.9999271646838683,1.999984458478714,Trimodal2D,genetic,50,10,0.5,fitnessmean,0.01
2.300252615230243,5.094838930289522,5.102341224170398,Plateau3D,genetic,50,10,0.5,randomweight,0.01
-0.23805894419497253,-0.0008264628744466764,-9.729126475616589e-71,SquaredError2D,genetic,50,10,0.5,randomweight,0.01
1.8236221853094592,1.9999965161202162,1.9999999038571386,Trimodal2D,genetic,50,10,0.5,randomweight,0.01
-3.2746907698604604,11.831382356257098,11.831382356257476,Plateau3D,genetic,50,10,0.5,onepoint,0.1
-0.1845772681631135,-0.018192818751327146,-0.01819281875132713,SquaredError2D,genetic,50,10,0.5,onepoint,0.1
1.8211767933929877,1.9959917805363108,1.9959917805363099,Trimodal2D,genetic,50,10,0.5,onepoint,0.1
-6.70503945039888,9.1656816725379,9.1656816725379,Plateau3D,genetic,50,10,0.5,twopoint,0.1
-0.8145733297529679,-0.11189197935629502,-0.1118919793562951,SquaredError2D,genetic,50,10,0.5,twopoint,0.1
1.8783140306410535,1.9993248573830473,1.9993248573830482,Trimodal2D,genetic,50,10,0.5,twopoint,0.1
3.8717355947959904,4.561657043543107,4.561657043543106,Plateau3D,genetic,50,10,0.5,threepoint,0.1
-2.2215614729853366,-0.0005092964456788292,-0.0005092964456788292,SquaredError2D,genetic,50,10,0.5,threepoint,0.1
1.8196891988267216,1.9540133660970642,1.954013366097133,Trimodal2D,genetic,50,10,0.5,threepoint,0.1
4.711863462602166,4.886579646618912,4.909176986511833,Plateau3D,genetic,50,10,0.5,mean,0.1
-1.961604861384415,-6.761043636562827e-05,-9.965246841325137e-09,SquaredError2D,genetic,50,10,0.5,mean,0.1
1.9050096616392476,1.9999778844388962,1.9999996725648,Trimodal2D,genetic,50,10,0.5,mean,0.1
-3.6933621216056016,12.183176729171365,12.238589427880028,Plateau3D,genetic,50,10,0.5,fitnessmean,0.1
-2.2635848404462235,-1.3992865421171333e-05,-7.031659221324091e-208,SquaredError2D,genetic,50,10,0.5,fitnessmean,0.1
1.8325041729413682,1.999901739383004,1.9999989175014834,Trimodal2D,genetic,50,10,0.5,fitnessmean,0.1
-0.6063156824293275,5.084174591437547,5.130068772136446,Plateau3D,genetic,50,10,0.5,randomweight,0.1
-0.9658949804146257,-0.0002538855457598298,-1.8845736616465642e-72,SquaredError2D,genetic,50,10,0.5,randomweight,0.1
1.8214923484554337,1.999905090517695,1.999999838897261,Trimodal2D,genetic,50,10,0.5,randomweight,0.1
-3.611041834406253,5.057489153601732,5.057489153601729,Plateau3D,genetic,50,10,0.5,onepoint,0.3
-0.13352129546708033,-0.1335212954669842,-0.13352129546698419,SquaredError2D,genetic,50,10,0.5,onepoint,0.3
1.8362136019502604,1.9993750533522652,1.9993836624504895,Trimodal2D,genetic,50,10,0.5,onepoint,0.3
0.023356690805307737,11.759201837399466,11.759201837399472,Plateau3D,genetic,50,10,0.5,twopoint,0.3
-0.5705348559306053,-0.00037971451862276893,-0.00037971451862276866,SquaredError2D,genetic,50,10,0.5,twopoint,0.3
1.839679435063355,1.9840383060361337,1.984038306036133,Trimodal2D,genetic,50,10,0.5,twopoint,0.3
0.5506863778814636,8.015905362974943,8.015905362974943,Plateau3D,genetic,50,10,0.5,threepoint,0.3
-0.7484168558883013,-0.0011036366322770465,-0.0011036366322770465,SquaredError2D,genetic,50,10,0.5,threepoint,0.3
1.9967186825518572,1.9983477329510015,1.998347732951001,Trimodal2D,genetic,50,10,0.5,threepoint,0.3
-4.039990229858638,6.188121997793569,6.188121997793568,Plateau3D,genetic,50,10,0.5,mean,0.3
-1.348734814048986,-0.0015756190234305812,-8.295381668023493e-06,SquaredError2D,genetic,50,10,0.5,mean,0.3
1.9025678832399153,1.9960656042514164,1.9971236836639548,Trimodal2D,genetic,50,10,0.5,mean,0.3
3.599261335325125,7.0776422525154885,7.077642252515488,Plateau3D,genetic,50,10,0.5,fitnessmean,0.3
-0.28218464365984236,-3.527260253231506e-05,-2.626440750863045e-114,SquaredError2D,genetic,50,10,0.5,fitnessmean,0.3
1.8164277588971312,1.999998390303917,1.9999999607092223,Trimodal2D,genetic,50,10,0.5,fitnessmean,0.3
3.0955695696637933,4.2081332965878895,4.2089750894566516,Plateau3D,genetic,50,10,0.5,randomweight,0.3
-0.36877788560627567,-3.7569616412451713e-05,-2.2585665328330658e-77,SquaredError2D,genetic,50,10,0.5,randomweight,0.3
1.8563678555799972,1.999988810450138,1.9999997581024593,Trimodal2D,genetic,50,10,0.5,randomweight,0.3
4.406157506392533,4.406157506397678,4.406157506397994,Plateau3D,genetic,50,10,1,onepoint,0.01
-0.018409841299264696,-0.013872202089628213,-0.013872202089625979,SquaredError2D,genetic,50,10,1,onepoint,0.01
1.8163166769447625,1.9999467417566785,1.9999467417566796,Trimodal2D,genetic,50,10,1,onepoint,0.01
3.0146179055966074,4.546670402368435,4.546670402368495,Plateau3D,genetic,50,10,1,twopoint,0.01
-0.26618170150624143,-0.00034580792045650345,-0.0002537011939390721,SquaredError2D,genetic,50,10,1,twopoint,0.01
1.953256729089616,1.9997467014697226,1.9997467014697226,Trimodal2D,genetic,50,10,1,twopoint,0.01
5.434139263703867,5.434139263703859,5.434139263703867,Plateau3D,genetic,50,10,1,threepoint,0.01
-1.5011197250141193,-0.0007585386237395501,-0.00037427300985815964,SquaredError2D,genetic,50,10,1,threepoint,0.01
1.9004382805935751,1.9999653018140557,1.9999653018140569,Trimodal2D,genetic,50,10,1,threepoint,0.01
1.419553578104571,3.565500758067119,3.5655007580671194,Plateau3D,genetic,50,10,1,mean,0.01
-1.285249622625018,-0.00012761755361023131,-4.861966424613009e-06,SquaredError2D,genetic,50,10,1,mean,0.01
1.8248129567769031,1.9992805002902923,1.9995482804709048,Trimodal2D,genetic,50,10,1,mean,0.01
-1.4142392137772077,11.685550849814028,11.950706105002283,Plateau3D,genetic,50,10,1,fitnessmean,0.01
nan,nan,nan,SquaredError2D,genetic,50,10,1,fitnessmean,0.01
1.8463607704127614,1.9999291402972645,1.9999291402972628,Trimodal2D,genetic,50,10,1,fitnessmean,0.01
2.852071357359091,5.136343986093028,5.17852694685684,Plateau3D,genetic,50,10,1,randomweight,0.01
-2.4080119339670363,-4.653265876732891e-05,-2.7622863617131377e-17,SquaredError2D,genetic,50,10,1,randomweight,0.01
1.9898122788845112,1.9992540642236765,1.9999860925267372,Trimodal2D,genetic,50,10,1,randomweight,0.01
0.7071819085441954,5.480745660224816,5.515357591983764,Plateau3D,genetic,50,10,1,onepoint,0.1
-0.9795735323227156,-0.07706873039935877,-0.07706873039935871,SquaredError2D,genetic,50,10,1,onepoint,0.1
0.02683854799421881,1.9957117743043937,1.9957117743043928,Trimodal2D,genetic,50,10,1,onepoint,0.1
-2.186757220489118,9.38305715790079,9.383057157900785,Plateau3D,genetic,50,10,1,twopoint,0.1
-1.0987271180543665,-0.011520312213906883,-0.0011801773345614312,SquaredError2D,genetic,50,10,1,twopoint,0.1
1.847315968979606,1.988897657133347,1.98889765713335,Trimodal2D,genetic,50,10,1,twopoint,0.1
6.295331613831053,10.65265170773161,10.65265170773225,Plateau3D,genetic,50,10,1,threepoint,0.1
-0.1419867038653774,-0.12093586860240711,-0.12027803000045066,SquaredError2D,genetic,50,10,1,threepoint,0.1
1.9999982854178844,1.9999982854178961,1.9999982854178977,Trimodal2D,genetic,50,10,1,threepoint,0.1
3.681780691893285,4.2962377616852905,4.296237761685293,Plateau3D,genetic,50,10,1,mean,0.1
-0.539321430122337,-0.00011800968623639936,-0.00010283593903825411,SquaredError2D,genetic,50,10,1,mean,0.1
1.8409054460555418,1.9836680695111706,1.9836680695111713,Trimodal2D,genetic,50,10,1,mean,0.1
nan,nan,nan,Plateau3D,genetic,50,10,1,fitnessmean,0.1
nan,nan,nan,SquaredError2D,genetic,50,10,1,fitnessmean,0.1
1.8273918100733717,1.9997279516880129,1.9997549048956222,Trimodal2D,genetic,50,10,1,fitnessmean,0.1
0.4099123022963626,4.6136669869964635,4.6210283676151445,Plateau3D,genetic,50,10,1,randomweight,0.1
-0.5804860461871703,-8.451879348633828e-06,-1.058768163883869e-15,SquaredError2D,genetic,50,10,1,randomweight,0.1
1.6673319191495317,1.999727366314692,1.9999998592365227,Trimodal2D,genetic,50,10,1,randomweight,0.1
-0.047681288524254725,9.366761768805766,9.405178322645904,Plateau3D,genetic,50,10,1,onepoint,0.3
-3.4983407295692412,-0.026695335211832864,-0.026695335211771906,SquaredError2D,genetic,50,10,1,onepoint,0.3
1.9966845149170325,1.9999737755525555,1.999973775552555,Trimodal2D,genetic,50,10,1,onepoint,0.3
-7.405273838025358,5.115984354351671,5.136199822849006,Plateau3D,genetic,50,10,1,twopoint,0.3
-1.21126664685735,-0.0009180456832397126,-0.0009180456832397121,SquaredError2D,genetic,50,10,1,twopoint,0.3
1.8483544969715546,1.935404984894257,1.9354049848942578,Trimodal2D,genetic,50,10,1,twopoint,0.3
4.474050219348765,9.738418710707224,9.738418710707531,Plateau3D,genetic,50,10,1,threepoint,0.3
-0.2704244538676844,-0.05682767914510772,-0.0568276791451077,SquaredError2D,genetic,50,10,1,threepoint,0.3
1.753997948936873,1.9966008347542978,1.996600834754311,Trimodal2D,genetic,50,10,1,threepoint,0.3
-7.165531150185685,11.072907949481145,11.072907949481147,Plateau3D,genetic,50,10,1,mean,0.3
-0.1768527014115152,-0.00016285142447397058,-2.642749970742069e-07,SquaredError2D,genetic,50,10,1,mean,0.3
0.32907635569774474,1.999326567021129,1.99960612473898,Trimodal2D,genetic,50,10,1,mean,0.3
-9.54896024652442,7.6551288189054425,7.913798004456784,Plateau3D,genetic,50,10,1,fitnessmean,0.3
nan,nan,nan,SquaredError2D,genetic,50,10,1,fitnessmean,0.3
1.911204033888444,1.9999942991606954,1.9999999097780372,Trimodal2D,genetic,50,10,1,fitnessmean,0.3
-6.815099983956624,4.625023389595579,4.728564296897063,Plateau3D,genetic,50,10,1,randomweight,0.3
-0.0011809675274145528,-6.450592295344858e-05,-5.3998259833381405e-17,SquaredError2D,genetic,50,10,1,randomweight,0.3
1.812636952100312,1.9999663292290233,1.9999999996521938,Trimodal2D,genetic,50,10,1,randomweight,0.3
-2.3908592144099114,8.247521203126574,8.247521203126576,Plateau3D,genetic,50,50,0.1,onepoint,0.01
-0.2168805019784082,-0.01687055403419019,-0.0168705540341902,SquaredError2D,genetic,50,50,0.1,onepoint,0.01
1.981484423402035,1.9988960890458722,1.9988960890458731,Trimodal2D,genetic,50,50,0.1,onepoint,0.01
4.99570359547802,9.68529529282852,9.685295292828519,Plateau3D,genetic,50,50,0.1,twopoint,0.01
-0.6796275915607344,-0.00016952003465899688,-0.00016952003465899685,SquaredError2D,genetic,50,50,0.1,twopoint,0.01
1.8294102271452917,1.9999969363346206,1.9999969363346197,Trimodal2D,genetic,50,50,0.1,twopoint,0.01
-2.726839308462245,9.70090543891751,9.700905438917502,Plateau3D,genetic,50,50,0.1,threepoint,0.01
-1.3684043566642334,-0.0009051267000939964,-0.0009051267000939967,SquaredError2D,genetic,50,50,0.1,threepoint,0.01
1.9958303305046987,1.999999924530165,1.9999999245301656,Trimodal2D,genetic,50,50,0.1,threepoint,0.01
10.428369713435478,11.607838117703249,11.632157053873716,Plateau3D,genetic,50,50,0.1,mean,0.01
-0.9184839903065343,-1.685690196718093e-06,-1.685690196718093e-06,SquaredError2D,genetic,50,50,0.1,mean,0.01
1.9878814607275708,1.9999990061364241,1.9999998551531797,Trimodal2D,genetic,50,50,0.1,mean,0.01
3.626034449853881,12.239955709035296,12.242454630723001,Plateau3D,genetic,50,50,0.1,fitnessmean,0.01
-1.1952245070479255,-1.4255313158967159e-05,-1.4132713385457979e-05,SquaredError2D,genetic,50,50,0.1,fitnessmean,0.01
0.43586607226256824,1.9999951194098733,1.9999964487985056,Trimodal2D,genetic,50,50,0.1,fitnessmean,0.01
-3.4103966796132408,12.235593925891619,12.241902817490041,Plateau3D,genetic,50,50,0.1,randomweight,0.01
-0.41281145207223574,-4.106871753045189e-07,-4.2223514228822105e-186,SquaredError2D,genetic,50,50,0.1,randomweight,0.01
1.8275432802324505,1.9999993458049325,1.9999997877725861,Trimodal2D,genetic,50,50,0.1,randomweight,0.01
-0.30439857382512514,8.165085040881541,8.16508504088154,Plateau3D,genetic,50,50,0.1,onepoint,0.1
-3.1081974728283353,-0.003667098849476421,-0.0036670988494764225,SquaredError2D,genetic,50,50,0.1,onepoint,0.1
1.919750626691524,1.9999994674543051,1.9999994674543047,Trimodal2D,genetic,50,50,0.1,onepoint,0.1
1.3181956414383817,8.326202627791767,8.33190869904072,Plateau3D,genetic,50,50,0.1,twopoint,0.1
-0.31060722855680023,-0.0007847149910678124,-0.0007847149910678127,SquaredError2D,genetic,50,50,0.1,twopoint,0.1
1.8515089621402092,1.999998365072649,1.9999983650726492,Trimodal2D,genetic,50,50,0.1,twopoint,0.1
-4.742675654555008,11.732128354817178,11.732128354817183,Plateau3D,genetic,50,50,0.1,threepoint,0.1
-3.8682651426003134,-0.012238634651825814,-0.012238634651825803,SquaredError2D,genetic,50,50,0.1,threepoint,0.1
1.562638479109705,1.9999934079497532,1.999993407949754,Trimodal2D,genetic,50,50,0.1,threepoint,0.1
-0.9175005528341781,7.011540579635569,7.011540579635568,Plateau3D,genetic,50,50,0.1,mean,0.1
-2.2571786387720927,-0.00010366129985977383,-0.0001036612998597738,SquaredError2D,genetic,50,50,0.1,mean,0.1
1.8762694370681705,1.9999987328603237,1.9999988784238023,Trimodal2D,genetic,50,50,0.1,mean,0.1
0.862037202682233,10.48068976206885,10.484256534831562,Plateau3D,genetic,50,50,0.1,fitnessmean,0.1
-0.05168037647875404,-1.277570178705695e-05,-1.2494848323315883e-05,SquaredError2D,genetic,50,50,0.1,fitnessmean,0.1
1.9000932625761704,1.9999911856398238,1.9999911856398234,Trimodal2D,genetic,50,50,0.1,fitnessmean,0.1
3.27232910623455,12.225379060701975,12.240997358408977,Plateau3D,genetic,50,50,0.1,randomweight,0.1
-0.34066477379718185,-1.6742041658802343e-07,-8.228075801040475e-197,SquaredError2D,genetic,50,50,0.1,randomweight,0.1
1.9593868618193098,1.9999999979071077,1.9999999979071068,Trimodal2D,genetic,50,50,0.1,randomweight,0.1
5.21749697562537,9.598311082312364,9.598311082312366,Plateau3D,genetic,50,50,0.1,onepoint,0.3
-0.0014220803376669723,-0.0005287865481219421,-0.0005287865481219416,SquaredError2D,genetic,50,50,0.1,onepoint,0.3
1.8450049616329334,1.9987548677215914,1.9987548677215918,Trimodal2D,genetic,50,50,0.1,onepoint,0.3
8.291856339088838,10.279379505021566,10.279379505021568,Plateau3D,genetic,50,50,0.1,twopoint,0.3
-0.029856492765825117,-0.0003388400898974795,-0.0003388400898974795,SquaredError2D,genetic,50,50,0.1,twopoint,0.3
1.8292322914373607,1.9996774911429318,1.9996774911429314,Trimodal2D,genetic,50,50,0.1,twopoint,0.3
-2.062819510156183,11.829534312712063,11.82953431271206,Plateau3D,genetic,50,50,0.1,threepoint,0.3
-0.009778289501706847,-2.0742813329180323e-06,-2.0742813329180315e-06,SquaredError2D,genetic,50,50,0.1,threepoint,0.3
1.9772267224174707,1.9989444300479386,1.9989444300479384,Trimodal2D,genetic,50,50,0.1,threepoint,0.3
1.0437174755680108,10.819619584459202,10.823757673153505,Plateau3D,genetic,50,50,0.1,mean,0.3
-0.011129872205640738,-1.924297661437863e-06,-1.9242976614378638e-06,SquaredError2D,genetic,50,50,0.1,mean,0.3
1.5267594746774458,1.999864711618265,1.9998647116182644,Trimodal2D,genetic,50,50,0.1,mean,0.3
0.28785375475800945,10.266938878097983,10.29632865599849,Plateau3D,genetic,50,50,0.1,fitnessmean,0.3
-1.0271766760840428,-1.4506489377701884e-05,-1.4500904394620215e-05,SquaredError2D,genetic,50,50,0.1,fitnessmean,0.3
1.675020885625453,1.9999990335352777,1.999999033535277,Trimodal2D,genetic,50,50,0.1,fitnessmean,0.3
-0.48189372207884473,12.242566174861391,12.244727690628467,Plateau3D,genetic,50,50,0.1,randomweight,0.3
-0.00680178664685046,-4.715145306124825e-09,-4.537610943375858e-173,SquaredError2D,genetic,50,50,0.1,randomweight,0.3
1.8315360187817151,1.999995653362836,1.999999998718712,Trimodal2D,genetic,50,50,0.1,randomweight,0.3
1.7348631124490401,11.774060205512237,11.77534215824972,Plateau3D,genetic,50,50,0.5,onepoint,0.01
-0.0008195533506669825,-1.9553331601441355e-06,-1.9553331601441355e-06,SquaredError2D,genetic,50,50,0.5,onepoint,0.01
1.826197565732036,1.999852346869523,1.999852346869524,Trimodal2D,genetic,50,50,0.5,onepoint,0.01
2.403199798737408,11.592704135693822,11.592704135693829,Plateau3D,genetic,50,50,0.5,twopoint,0.01
-0.4529631055867854,-0.00039690672983137934,-0.00030754588357603157,SquaredError2D,genetic,50,50,0.5,twopoint,0.01
1.882178568777324,1.9998570245684235,1.9998570245684242,Trimodal2D,genetic,50,50,0.5,twopoint,0.01
-3.261595521999445,11.533626628319734,11.533626628319734,Plateau3D,genetic,50,50,0.5,threepoint,0.01
-2.007664522989568,-6.677881028856148e-07,-6.677881028856148e-07,SquaredError2D,genetic,50,50,0.5,threepoint,0.01
1.9871579933228278,1.9998520518984257,1.9998520518984257,Trimodal2D,genetic,50,50,0.5,threepoint,0.01
0.07630491648658708,10.338356107989458,10.338356107989455,Plateau3D,genetic,50,50,0.5,mean,0.01
-0.8436570358991577,-2.000093293436014e-06,-0.0,SquaredError2D,genetic,50,50,0.5,mean,0.01
1.6997873719816683,1.9999973913430409,2.0,Trimodal2D,genetic,50,50,0.5,mean,0.01
-3.6963115456751683,11.970751497106603,11.970751497106612,Plateau3D,genetic,50,50,0.5,fitnessmean,0.01
nan,nan,nan,SquaredError2D,genetic,50,50,0.5,fitnessmean,0.01
1.878697009929064,1.9999994520843003,2.0,Trimodal2D,genetic,50,50,0.5,fitnessmean,0.01
1.1213025695816181,11.618554968184121,11.715491416324012,Plateau3D,genetic,50,50,0.5,randomweight,0.01
-3.1618062647448197,-3.102482780798177e-07,-1.1683028100867594e-134,SquaredError2D,genetic,50,50,0.5,randomweight,0.01
1.8663290737240428,1.999998407040974,1.999999890644081,Trimodal2D,genetic,50,50,0.5,randomweight,0.01
-2.169218306940188,11.731392689998808,11.747243827967687,Plateau3D,genetic,50,50,0.5,onepoint,0.1
-0.816288655427269,-5.069610610875442e-05,-5.069610610875443e-05,SquaredError2D,genetic,50,50,0.5,onepoint,0.1
1.9011485517024267,1.9999050304681556,1.9999050304681565,Trimodal2D,genetic,50,50,0.5,onepoint,0.1
-0.277010671432356,11.501686070504764,11.501686070504766,Plateau3D,genetic,50,50,0.5,twopoint,0.1
-0.38102217697508517,-3.3289184217246556e-06,-3.328918421724349e-06,SquaredError2D,genetic,50,50,0.5,twopoint,0.1
1.9254841230488715,1.9999836356541294,1.9999836356541296,Trimodal2D,genetic,50,50,0.5,twopoint,0.1
3.8326408701135057,11.848252179565177,11.848252179565746,Plateau3D,genetic,50,50,0.5,threepoint,0.1
-0.3207952099962302,-4.415880806843747e-06,-1.0889668389876905e-06,SquaredError2D,genetic,50,50,0.5,threepoint,0.1
1.8163913960038467,1.9998372061021639,1.9998421489777742,Trimodal2D,genetic,50,50,0.5,threepoint,0.1
-1.3267609564392364,10.25135437390193,10.256961982606349,Plateau3D,genetic,50,50,0.5,mean,0.1
-0.11051148866622637,-6.898780093846402e-07,-7.99031388787939e-15,SquaredError2D,genetic,50,50,0.5,mean,0.1
1.8688910790788071,1.9999958260980342,1.9999999999999587,Trimodal2D,genetic,50,50,0.5,mean,0.1
-2.2216355674878487,9.321167184783793,9.325706313543247,Plateau3D,genetic,50,50,0.5,fitnessmean,0.1
nan,nan,nan,SquaredError2D,genetic,50,50,0.5,fitnessmean,0.1
1.4592230402451054,1.9999991307344531,2.0,Trimodal2D,genetic,50,50,0.5,fitnessmean,0.1
3.1787496705708875,11.830688206183062,11.951291532404953,Plateau3D,genetic,50,50,0.5,randomweight,0.1
